track_id,path,cluster,umap_x,umap_y
1100507,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/07/1100507.low.mp3,11,12.799181,0.74148965
1129026,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/26/1129026.low.mp3,13,5.0167837,-1.554889
710586,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/86/710586.low.mp3,8,7.6823673,-0.2564474
492112,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/12/492112.low.mp3,11,12.701138,0.5392892
1318107,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/07/1318107.low.mp3,12,4.7741456,1.2266655
1342572,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/72/1342572.low.mp3,13,12.409073,-4.232591
82601,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/01/82601.low.mp3,9,10.936686,4.1440606
1184451,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/51/1184451.low.mp3,14,3.3475375,1.0509539
1132337,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/37/1132337.low.mp3,13,6.1109858,-1.1218241
185293,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/93/185293.low.mp3,13,12.773459,-1.9605131
1254787,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/87/1254787.low.mp3,1,2.903033,2.1947243
965316,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/16/965316.low.mp3,1,5.11014,0.7021359
145456,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/56/145456.low.mp3,13,11.646444,-3.2571197
1195921,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/21/1195921.low.mp3,5,4.194319,3.5344713
897307,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/07/897307.low.mp3,3,7.980246,3.0357902
1231349,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/49/1231349.low.mp3,4,7.0819855,4.6411786
710697,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/97/710697.low.mp3,1,4.0985894,1.5708338
448677,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/77/448677.low.mp3,6,9.050315,-0.8605635
172328,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/28/172328.low.mp3,0,12.601163,-3.439478
741886,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/86/741886.low.mp3,14,5.5592365,2.863263
1158371,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/71/1158371.low.mp3,1,2.7036552,2.7156007
1168349,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/49/1168349.low.mp3,2,9.023509,4.0848947
1126664,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/64/1126664.low.mp3,10,7.0590034,-1.387776
1111972,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/72/1111972.low.mp3,14,5.793986,1.6016787
159200,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/00/159200.low.mp3,13,12.048284,-3.6849797
1336422,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/22/1336422.low.mp3,9,10.548979,4.353669
1126383,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/83/1126383.low.mp3,11,13.704646,-0.24260426
1239372,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/72/1239372.low.mp3,9,11.511764,3.8864834
375191,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/91/375191.low.mp3,2,9.192392,3.3784173
842779,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/79/842779.low.mp3,1,3.1296768,1.1648891
203520,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/20/203520.low.mp3,12,4.823318,4.545237
1337210,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/10/1337210.low.mp3,8,6.5973034,1.1140603
1310024,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/24/1310024.low.mp3,11,12.14531,1.1242235
597315,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/15/597315.low.mp3,4,7.02299,4.054028
1347386,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/86/1347386.low.mp3,0,13.683977,-3.6585555
1065628,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/28/1065628.low.mp3,10,7.310168,-1.4719751
1115616,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/16/1115616.low.mp3,5,1.0581539,0.74271303
376461,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/61/376461.low.mp3,11,7.839097,4.9674373
1352899,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/99/1352899.low.mp3,1,3.9825497,0.43147725
1075141,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/41/1075141.low.mp3,11,13.4897375,0.23272967
36714,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/14/36714.low.mp3,9,10.680536,4.093184
1341839,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/39/1341839.low.mp3,4,9.136433,3.7666466
1257250,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/50/1257250.low.mp3,13,5.2037716,-1.8456978
288283,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/83/288283.low.mp3,11,12.499564,1.1033785
99043,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/43/99043.low.mp3,5,5.0208187,-0.3074938
47561,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/61/47561.low.mp3,12,2.7467883,0.7898295
1230990,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/90/1230990.low.mp3,10,7.439777,-1.381665
1010661,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/61/1010661.low.mp3,9,11.025964,4.271598
1182567,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/67/1182567.low.mp3,5,5.254125,3.7115197
1117574,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/74/1117574.low.mp3,3,9.62054,2.3567212
1042060,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/60/1042060.low.mp3,11,13.253219,0.8189019
200571,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/71/200571.low.mp3,4,8.0427475,4.6116304
1238100,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/00/1238100.low.mp3,9,8.575502,3.3139632
801452,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/52/801452.low.mp3,8,8.898754,-0.828817
331418,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/18/331418.low.mp3,9,10.941906,4.3335214
1400172,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/72/1400172.low.mp3,14,5.235456,2.762061
49144,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/44/49144.low.mp3,3,8.234317,4.1712832
1249219,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/19/1249219.low.mp3,7,0.48751363,-0.39031854
1413171,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/71/1413171.low.mp3,9,10.073763,4.110563
949609,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/09/949609.low.mp3,12,5.283194,-0.07111604
1378899,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/99/1378899.low.mp3,4,7.7451873,4.67677
1160050,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/50/1160050.low.mp3,0,12.371639,-3.775382
23006,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/06/23006.low.mp3,9,10.452926,3.5343597
1328507,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/07/1328507.low.mp3,9,11.201006,2.4750724
151133,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/33/151133.low.mp3,7,-0.27292007,0.6728535
182196,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/96/182196.low.mp3,2,6.032427,4.6165347
354148,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/48/354148.low.mp3,12,5.331244,3.3650095
1038121,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/21/1038121.low.mp3,3,8.919534,2.8433902
1194313,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/13/1194313.low.mp3,10,9.332551,0.94830483
1328327,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/27/1328327.low.mp3,11,13.966752,0.6401781
1245155,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/55/1245155.low.mp3,12,6.6472344,0.2430705
500420,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/20/500420.low.mp3,6,9.689214,-1.602778
75357,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/57/75357.low.mp3,14,5.8819327,3.362694
937106,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/06/937106.low.mp3,7,0.41545972,0.4021052
1372526,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/26/1372526.low.mp3,9,10.330557,4.7284255
464509,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/09/464509.low.mp3,10,6.4368067,0.46382123
1283299,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/99/1283299.low.mp3,3,8.368866,2.2337174
1143773,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/73/1143773.low.mp3,5,4.363178,4.0889363
127599,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/99/127599.low.mp3,0,13.369621,-3.6638064
1349955,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/55/1349955.low.mp3,1,3.94031,0.35592714
74341,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/41/74341.low.mp3,12,8.001356,4.660926
1082887,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/87/1082887.low.mp3,1,3.497761,2.1599638
